ID,IV,A,TR,QV,SO,F3,F6,F9,S1,S3,S6,S7,S9,PI,PP,P6,P12,RF1,RF2,RF3,RF4,RF5,Target
2305999,0,0,NA,0,0,0,0,0,0,0,0,27,1,0,0,-99,-99,0,0,0,1,0,0
1882939,23,1,2,30,0,0,0,0,6,6,6,27,6,0,0,0,0,1,0,0,1,0,0
1857372,-4,242,2,374,84,556,1256,2026,88,88,90,27,90,0,0,0.98,0.89,1,0,0,1,0,0
3111616,8,0,8,0,0,0,0,0,0,1,2,27,8,0,0,0.83,0.85,0,0,0,1,0,0
2942509,22,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.99,0.99,0,0,0,1,0,0
1412508,0,0,2,0,0,19,19,19,0,0,0,27,0,0,0,0,0,0,0,0,1,0,1
1945753,-3,6,8,0,3,22,44,44,5,14,40,27,57,0,0,0.37,0.54,0,0,0,1,0,1
2274353,13,1,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,1,0,0,1,0,0
1278608,2,0,2,0,0,4,8,12,0,4,8,27,11,0,0,0.79,0.89,0,0,0,1,0,1
1717541,8,0,9,3,0,9,15,21,1,8,13,27,20,0,0,0.86,0.84,0,0,0,1,0,0
2073713,96,0,17,0,0,0,0,0,0,0,0,27,0,0,0,0.96,0.87,0,0,0,1,0,0
1480200,1,0,4,0,0,0,0,0,0,0,0,27,0,0,0,0.68,0.66,1,0,0,1,0,0
2998965,0,0,2,25,0,0,0,0,0,0,0,27,0,0,0,0.33,0.21,1,0,0,1,0,0
2971093,1,1,8,0,0,2,3,5,0,2,4,27,5,0,0,0.82,0.81,0,0,0,1,0,0
1778898,8,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.63,0.72,0,0,0,1,0,0
1628840,5,0,8,0,0,2,3,7,0,7,9,27,21,0,0,0.96,0.96,0,0,0,1,0,1
2118695,48,27,8,0,0,45,60,90,25,57,107,27,146,0,0,0.93,0.9,0,0,0,1,0,0
1756710,24,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.99,0.97,0,0,0,1,0,0
1524665,66,57,8,25,0,174,316,463,54,176,302,27,466,0,0,0.98,0.97,0,0,0,1,0,0
1515414,10,0,8,3,0,7,23,35,4,14,25,27,40,0,1,0.62,0.6,0,0,0,1,0,0
1244490,428,27,NA,7,0,0,0,0,7,36,80,27,136,0,0,-99,-99,1,0,0,1,0,0
2911884,11,4,4,5,0,2,6,10,2,9,12,27,18,0,2,0.73,0.78,0,0,0,1,0,0
1664844,10,0,8,0,0,0,0,0,0,1,3,27,3,0,0,0.32,0.27,0,0,0,1,0,0
2210885,-4,39,8,2,19,235,356,506,109,239,458,27,678,1,0,0.18,0.41,0,0,1,1,0,0
1803745,1,0,4,0,0,4,8,16,4,7,18,27,21,0,0,0.96,0.85,0,0,1,1,0,1
2042742,5,3,8,0,0,13,33,53,9,27,55,27,72,0,0,0.78,0.86,0,0,0,1,0,1
1104031,1,0,2,0,0,10,10,10,1,1,1,27,1,0,0,1,0.99,0,0,0,1,0,1
2812730,3,0,8,0,0,21,33,49,4,18,32,27,52,0,0,0.79,0.87,0,0,0,1,0,1
2855368,15490,20,8,0,0,0,0,0,20,20,32,27,40,0,0,0.94,0.94,0,0,0,1,0,0
2853963,554,63,16,13,0,0,0,0,33,152,305,27,429,0,0,0.63,0.57,1,0,1,0,0,0
1818052,2,3,8,12,0,13,26,39,3,17,36,27,47,0,0,0.95,0.87,0,0,0,1,0,0
2286546,39,1,2,0,0,0,0,0,0,0,0,27,0,0,0,0.99,0.99,1,0,0,1,0,0
2151777,49,2,NA,0,0,0,0,0,0,1,2,27,5,0,0,-99,-99,1,0,1,1,0,0
1871226,13,1,4,1,0,2,2,2,0,0,0,27,0,0,0,0.24,0.14,1,0,0,1,0,0
1791483,8,23,6,0,0,48,63,78,11,35,78,27,124,0,0,0.78,0.78,0,0,0,1,0,1
2905891,14,1,8,0,0,0,0,0,0,1,2,27,2,0,0,0.91,0.95,0,0,0,1,0,0
1210408,4,30,2,0,0,98,137,189,21,48,93,27,128,0,0,0.96,0.92,0,0,0,1,0,1
3146170,5,0,12,0,0,0,0,0,0,0,1,27,1,0,0,0.73,0.79,0,0,0,1,0,0
2794850,15,0,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,1,0,0,1,0,0
1293179,61,13,2,0,0,0,28,56,11,46,70,27,93,0,0,0.91,0.9,0,0,0,1,0,0
1755157,0,0,4,0,0,9,9,9,0,0,0,27,0,0,0,0.68,0.66,1,0,0,1,0,0
1616896,42,59,8,2,2,292,493,699,90,272,503,27,750,0,18,0.79,0.66,0,0,0,1,0,1
2877573,5,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.97,0.93,0,0,0,1,0,0
1352083,18,1,8,0,0,0,0,0,0,0,0,27,0,0,0,0.99,0.96,0,0,0,1,0,0
1683524,2,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.74,0.74,0,0,0,1,0,0
1277045,15,0,2,0,0,1,1,1,0,0,0,27,0,0,0,0.94,0.96,1,0,0,1,0,0
1219484,57,20,8,0,0,0,0,0,1,5,11,27,36,0,0,0.93,0.95,0,0,0,1,0,0
1587497,111,59,8,33,0,187,389,634,13,92,166,27,220,0,0,0.66,0.69,0,0,0,1,0,0
1627114,10,1,2,0,0,0,12,12,2,2,2,27,2,0,0,0.96,0.95,1,0,0,1,0,1
2119128,9,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.18,0.31,0,0,0,1,0,0
3024467,0,0,2,0,0,5,8,8,0,0,0,27,0,0,0,0.37,0.34,1,0,0,1,0,1
1763313,196,19,12,0,0,0,0,0,7,34,73,27,113,0,0,1,0.99,0,0,1,1,0,0
2176276,114,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.73,0.76,0,0,0,1,0,0
1965713,4,0,2,0,0,6,10,16,0,5,9,27,15,0,0,0.91,0.85,0,0,1,1,0,1
1652906,1,0,9,0,0,16,31,49,5,9,13,27,16,0,0,0.68,0.66,0,0,0,1,0,1
3157332,0,0,9,0,0,5,5,5,0,0,0,27,0,0,0,0.7,0.66,0,0,0,1,0,0
1482707,0,63,3,0,0,283,463,477,0,0,1,27,1,0,0,0.92,0.96,0,0,0,1,0,1
1995529,0,0,2,0,0,3,3,3,0,0,0,27,0,0,0,0.42,0.36,1,0,1,1,0,1
1669798,10,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.99,0.96,0,0,0,1,0,0
1235220,2,0,12,0,0,0,0,0,0,1,3,27,5,0,0,0.47,0.39,1,0,0,1,0,0
2213536,0,5,12,12,0,18,24,30,3,8,18,27,24,0,1,0.07,0.21,0,0,0,1,0,1
2039122,100,0,8,0,0,875,1350,2300,97,412,947,27,1263,0,0,0.99,0.93,0,0,0,1,0,1
2892717,2508,11,8,0,0,0,0,0,23,61,112,27,161,0,0,0.84,0.87,0,0,0,1,0,0
3097768,5,1,8,0,0,0,0,0,0,2,2,27,2,0,0,0.93,0.89,1,0,0,1,0,0
1118071,31,60,8,27,0,177,384,606,17,106,176,27,212,0,19,0.96,0.97,0,0,0,1,0,0
1580202,174,2,2,26,0,32,46,62,10,11,38,27,39,0,0,0.62,0.36,1,0,0,1,0,0
2011755,86,0,2,0,0,36,108,180,14,48,114,27,197,0,0,0.88,0.93,0,0,0,1,0,1
1428980,7,0,2,0,0,20,45,75,6,28,59,27,71,0,0,0.9,0.89,0,0,0,1,0,1
2070162,0,17,2,0,0,137,218,264,0,0,0,27,0,0,0,0.96,0.86,0,0,0,1,0,1
1592497,5,2,8,1,0,19,31,43,0,5,22,27,33,0,0,0.16,0.16,0,0,0,1,0,1
2141998,0,0,2,0,4,17,21,21,0,4,4,27,4,0,0,0.36,0.57,0,0,0,1,0,1
3236839,27,0,2,0,0,20,40,60,2,16,57,27,85,0,0,0.97,0.97,0,0,0,1,0,0
1543219,14,0,NA,0,0,0,0,0,2,6,8,27,11,0,0,-99,-99,0,0,0,0,0,0
1557919,0,0,9,0,0,1,1,1,0,0,0,27,0,0,0,0.86,0.84,0,0,0,1,0,1
2026088,0,0,2,0,0,1,1,1,1,1,2,27,2,0,0,1,1,0,0,0,1,0,0
1345724,29,30,8,0,0,150,250,350,33,94,189,27,304,0,50,0.61,0.57,0,0,1,1,0,1
1102162,27,6,4,21,0,40,80,120,6,25,44,27,61,0,0,0.96,0.83,0,0,0,1,0,0
1515451,11,4,13,1,0,0,25,25,3,9,17,27,23,0,0,0.94,0.97,0,0,0,1,0,0
1650196,23,0,NA,0,0,0,5,14,0,0,0,27,0,0,0,-99,-99,0,0,0,1,0,0
1743533,0,0,2,0,0,9,9,9,0,0,0,27,0,0,0,0.59,0.61,1,0,1,1,0,0
3215753,47,2,8,0,0,0,0,0,0,0,0,27,1,0,0,0.98,0.98,0,0,0,1,0,0
1587440,2,0,2,0,0,38,56,56,6,12,16,27,30,0,0,0.94,0.9,0,0,0,1,0,1
1284440,1770,0,9,0,0,0,0,0,2,7,25,27,30,0,0,0.94,0.91,1,0,0,1,0,0
3143103,392,192,2,210,0,792,1502,2098,158,466,740,27,893,0,0,0.99,0.98,0,0,0,1,0,0
3029049,2,0,2,10,0,20,30,30,4,5,6,27,6,0,0,0.53,0.53,0,0,0,1,0,1
1709900,1,0,12,0,0,5,6,6,4,5,5,27,5,0,0,0.78,0.78,0,0,0,1,0,1
2823894,3,3,2,3,0,38,57,57,11,30,37,27,47,0,0,0.85,0.83,0,0,0,1,0,1
1650563,0,0,8,0,0,3,5,6,1,4,4,27,5,0,0,0.86,0.88,0,0,0,1,0,1
1370832,1,0,8,0,0,16,24,34,8,14,19,27,29,0,0,0.91,0.89,0,0,0,1,0,1
1750570,17,0,9,0,0,0,0,0,2,9,18,27,29,0,0,0.99,0.98,0,0,0,1,0,0
1378309,9,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.63,0.72,0,0,0,1,0,0
2214851,61,2,52,0,0,0,0,0,0,0,0,27,2,0,0,0.66,0.67,1,0,0,1,0,0
1818574,5,0,8,0,0,6,18,24,4,7,18,27,30,0,0,0.65,0.67,0,0,0,1,0,1
1354356,630,2,2,0,0,0,0,0,2,4,30,27,33,0,0,-99,-99,0,0,0,1,0,0
1717362,4,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.98,0.97,0,0,0,1,0,1
1274255,34,1,8,0,0,0,0,0,0,0,0,27,0,0,0,0.99,0.98,0,0,0,1,0,0
3242633,13,1,12,0,0,0,0,0,0,0,0,27,0,0,0,0.48,0.48,1,0,1,1,0,0
1995276,2,1,9,0,0,1,1,1,0,0,0,27,0,0,0,0.68,0.66,0,0,1,1,0,0
1250241,-1,2,52,0,1,0,1,2,5,5,7,27,8,0,0,0.01,0.44,0,0,0,1,0,0
1781353,1,2,8,0,0,1,2,3,2,2,2,27,3,0,0,0.99,0.98,0,0,0,1,0,0
1967502,10,0,8,0,0,0,0,0,0,1,2,27,2,0,0,1,0.95,0,0,0,1,0,0
3143465,276,12,12,0,0,0,0,0,0,0,0,27,0,0,0,0.48,0.48,1,0,0,1,0,0
1788588,114,0,2,0,0,0,0,0,5,9,10,27,10,0,0,1,0.99,0,0,0,1,0,0
2816578,10,0,2,0,0,0,5,10,3,8,12,27,26,0,0,0.99,0.99,0,0,0,1,0,0
2192501,10,0,9,0,0,0,0,0,0,0,0,27,0,0,0,0.7,0.66,0,0,0,1,0,0
1824487,4,0,4,0,0,5,8,12,2,6,17,27,21,0,0,0.43,0.45,0,0,0,1,0,1
2942570,3097,18,2,0,0,0,0,0,10,62,76,27,122,0,0,0.98,0.99,0,0,0,1,0,0
1239054,136,1,8,0,0,0,0,0,0,0,2,27,4,0,0,0.96,0.97,0,0,0,1,0,0
2091992,3,0,2,0,0,5,10,20,0,5,8,27,14,0,0,0.98,0.99,0,0,0,1,0,1
1206594,14,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.82,0.79,0,0,0,1,0,0
1725493,4,25,8,0,5,50,68,86,135,478,492,27,512,0,0,0.32,0.66,1,0,0,0,0,1
1190882,22,0,8,0,0,83,114,151,31,116,384,27,406,0,0,0.53,0.42,0,0,0,1,0,1
1525283,73,62,2,41,0,168,336,504,87,164,272,27,417,0,0,1,0.97,0,0,0,1,0,0
1944779,12,3,2,0,0,12,33,51,6,17,39,27,46,0,0,0.93,0.93,0,0,0,1,0,1
1802408,-178,100,8,1,179,391,441,531,42,158,356,27,483,0,2,0.09,0.09,1,0,0,1,0,1
1869674,80,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.96,0.95,1,0,0,1,0,0
2271117,0,0,8,0,0,13,21,29,5,12,18,27,25,0,0,0.37,0.36,0,0,0,1,0,1
2081183,0,1,8,0,0,6,6,6,0,2,2,27,4,0,0,0.31,0.33,0,0,0,1,0,1
1178142,30,0,2,0,0,0,0,0,0,2,2,27,2,0,0,0.99,0.96,0,0,0,1,0,0
2883330,93,2,2,0,0,0,0,0,0,0,0,27,0,0,0,0.85,0.8,0,0,0,1,0,0
3117834,55,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.91,0.94,0,0,0,1,0,0
1727557,0,53,2,0,1,751,751,751,1,1,2,27,2,0,0,0.86,0.91,0,0,1,1,0,1
1819626,136,34,9,27,0,16,83,135,18,53,142,27,216,0,0,0.91,0.77,0,0,0,1,0,0
1165539,10,0,6,0,0,0,0,0,0,0,0,27,2,0,0,0.79,0.66,1,0,0,1,0,0
1154222,86,1,8,0,0,0,0,0,5,8,15,27,25,0,0,1,0.99,0,0,1,1,0,0
1557991,36,7,12,0,0,0,0,0,0,4,14,27,16,0,0,0.74,0.74,0,0,0,1,0,0
2253087,2,0,2,0,0,16,16,16,10,25,28,27,28,0,7,0.22,0.27,1,0,0,1,0,1
2991385,1,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.73,0.79,0,0,0,1,0,0
2275690,1770,0,9,0,0,0,0,0,0,7,22,27,28,0,0,0.93,0.9,1,0,0,1,0,0
3161409,66,0,9,0,0,0,0,0,0,1,1,27,2,0,0,0.85,0.82,0,0,0,1,0,0
2068304,8,0,14,0,0,20,30,30,2,8,14,27,21,0,0,0.99,0.99,0,0,0,1,0,0
2138167,0,0,2,0,0,4,7,8,0,0,0,27,0,0,0,1,0.93,1,0,0,1,0,0
1616594,1,1,8,0,0,10,10,10,3,8,9,27,9,0,0,1,0.94,0,0,0,1,0,1
1428508,1,0,14,0,0,8,8,8,0,1,4,27,8,0,0,0.89,0.9,0,0,0,1,0,1
1428070,4970,0,52,0,0,0,0,0,0,0,0,27,0,0,0,0.95,0.86,1,0,0,0,0,0
1863776,18,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.63,0.72,0,0,0,1,0,0
1434244,4,0,2,0,0,36,66,108,13,33,89,27,108,0,0,0,0,0,0,1,1,0,1
1504714,2,1,9,0,0,0,0,0,0,0,0,27,0,0,0,0.68,0.66,0,0,0,1,0,0
1101670,-499,401,12,350,525,3452,5044,7188,747,2550,3572,27,4745,0,0,0.49,0.72,0,0,0,1,0,1
1714661,1,1,8,0,0,10,10,20,1,6,12,27,13,0,0,0.99,0.99,0,0,0,1,0,1
1679139,-6,0,8,0,6,14,21,21,18,18,32,27,41,0,0,1,1,0,0,0,0,0,1
2935629,2,0,12,0,0,0,0,0,0,0,1,27,1,0,0,0.73,0.79,0,0,0,1,0,0
1673332,80,22,2,0,0,49,98,196,13,53,115,27,175,0,0,0.98,0.98,0,0,0,1,0,0
1353938,0,0,2,0,8,104,104,104,0,8,12,27,12,0,0,0.7,0.73,1,0,0,1,0,1
1279218,5,0,8,0,0,7,19,27,2,8,16,27,28,0,0,0.79,0.66,0,0,0,1,0,0
2900645,434,142,NA,63,0,0,0,0,132,379,883,27,1302,0,0,-99,-99,0,0,1,0,0,0
1934316,32,365,2,0,3,410,410,410,367,674,1054,27,1449,0,0,1,0.98,0,0,0,1,0,1
1671030,4,0,NA,0,0,0,0,0,0,0,1,27,1,0,0,-99,-99,1,0,1,1,0,0
2242426,1,24,8,0,0,52,73,94,5,16,47,27,77,0,0,0.83,0.85,0,0,0,1,0,1
1257730,258,891,8,109,0,2088,3464,4712,506,1478,2937,27,4582,0,128,0.84,0.71,0,0,0,1,0,1
1457549,20,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.8,0.83,0,0,0,1,0,0
2852209,14,0,2,0,0,40,60,100,43,51,95,27,123,0,0,0.79,0.87,0,0,0,1,0,0
1574743,2,0,2,0,0,3,5,8,1,2,2,27,2,0,0,0.81,0.85,0,0,1,1,0,1
1888456,0,69,2,0,0,1409,2269,3069,0,0,0,27,0,0,0,0.99,0.99,0,0,0,1,0,1
1804248,0,15,2,0,0,137,209,263,0,0,0,27,0,0,0,0.96,0.85,0,0,0,1,0,1
3236160,136,48,12,41,0,80,180,260,45,120,242,27,379,0,0,0.95,0.92,0,0,0,1,0,0
1699097,107,0,8,0,0,40,40,120,0,0,0,27,0,0,0,1,1,0,0,0,1,0,0
2884039,0,0,8,0,0,13,23,33,3,6,14,27,20,0,0,0.88,0.94,0,0,0,1,0,1
3247394,52,0,9,0,0,0,0,10,1,7,14,27,31,0,0,0.85,0.82,0,0,0,1,0,0
3251456,0,0,12,0,0,8,14,18,0,4,8,27,13,0,0,0.57,0.68,0,0,1,1,0,1
1141429,4,1,2,0,0,0,0,2,0,1,3,27,4,0,0,0.97,0.98,0,0,0,1,0,1
3008142,2,0,12,0,0,0,0,0,0,0,0,27,1,0,0,0.57,0.68,0,0,0,1,0,0
2963367,157,24,8,12,0,14,42,42,12,40,73,27,119,0,0,0.87,0.92,0,0,0,1,0,0
1562303,85,23,8,1,0,0,82,123,17,42,95,27,141,0,0,1,0.99,0,0,0,1,0,0
2952684,8,3,8,0,0,5,15,18,5,7,21,27,33,0,0,0.79,0.66,0,0,0,1,0,0
2872070,2,0,9,0,0,0,0,0,0,0,0,27,0,0,0,0.7,0.66,0,0,0,1,0,0
1143158,1728,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.64,0.8,0,0,0,1,0,0
1254117,21,7,8,0,0,0,0,0,1,4,9,27,16,0,0,1,0.95,1,0,0,1,0,0
3170692,0,1,8,0,0,6,6,6,0,1,2,27,2,0,0,0.31,0.27,0,0,0,1,0,1
1138513,2,1,2,4,0,6,11,16,6,13,15,27,15,0,0,0.63,0.64,1,0,0,1,0,1
1341728,20,1,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,1,0,0,1,0,0
1756018,70,73,8,28,0,109,215,368,50,145,243,27,335,0,0,0.84,0.89,0,0,0,1,0,0
1148994,13,36,2,0,0,18,18,18,29,93,215,27,317,0,0,1,0.99,0,0,0,1,0,1
1509487,2,0,8,0,0,45,75,105,19,28,65,27,87,0,0,0.4,0.51,0,0,0,1,0,1
1644541,5,2,9,0,0,5,10,15,6,11,16,27,21,0,0,0.68,0.66,0,0,0,1,0,1
2133791,1,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.82,0.83,0,0,0,1,0,0
2054465,18,0,2,0,0,6,14,24,4,23,25,27,25,0,0,0.97,0.98,0,0,0,1,0,1
1325162,312,111,12,29,0,489,840,1197,142,488,942,27,1423,0,0,0.82,0.79,0,0,1,1,0,0
2973347,5,0,2,0,0,0,10,10,0,0,0,27,0,0,0,0.93,0.96,1,0,0,1,0,0
2872620,20,2,12,0,0,0,0,0,0,0,3,27,5,0,0,0.98,0.98,0,0,0,1,0,0
2815617,66,0,8,0,0,0,0,0,0,0,1,27,3,0,0,0.99,0.99,0,0,0,1,0,0
1693650,4,4,8,0,0,8,12,16,5,9,13,27,21,0,0,0.81,0.46,0,0,1,1,0,0
2005476,1,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.63,0.72,0,0,0,1,0,0
2289852,10,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,1,0,0,0
2142934,4,0,8,0,0,0,5,10,3,6,7,27,7,0,0,0.78,0.76,0,0,1,1,0,1
1161023,2,0,2,0,0,0,0,0,3,6,16,27,29,0,0,0.92,0.89,0,0,0,1,0,1
1655656,15,1,12,0,0,0,0,0,0,0,0,27,0,0,0,0.58,0.58,1,0,0,1,0,0
1541845,4,1,2,0,0,0,0,1,0,1,3,27,4,0,0,0.95,0.97,0,0,0,1,0,1
2024703,4,0,2,0,0,16,16,16,10,24,28,27,28,0,0,0.24,0.31,1,0,1,1,0,1
2806212,5,0,8,0,0,0,0,1,0,3,3,27,5,0,0,0.82,0.81,0,0,0,1,0,0
1857087,13,1,12,0,0,0,0,0,0,0,0,27,0,0,0,0.58,0.58,1,0,0,1,0,0
2084988,28,2,52,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,0,0,1,0,0
2120397,1156,0,8,0,0,0,0,0,0,2,2,27,2,0,0,1,0.99,0,0,0,1,0,0
1308209,21,0,8,0,0,0,0,0,1,6,14,27,27,0,0,0.93,0.8,0,0,0,1,0,0
1330612,1,0,8,0,0,2,3,4,5,7,10,27,15,0,0,0.86,0.92,0,0,0,1,0,1
1313552,34,1,3,0,0,0,0,0,0,0,0,27,10,0,0,0.94,0.94,1,0,0,1,0,0
1463893,4990,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.95,0.86,0,0,0,1,0,0
1519747,3,0,8,0,0,0,1,3,0,1,2,27,4,0,0,0.99,0.99,0,0,0,1,0,0
3116492,97,32,12,9,0,65,130,198,34,86,170,27,280,0,0,0.89,0.93,0,0,0,1,0,0
2102177,6,0,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,1,0,0,1,0,0
1124255,3,3,8,0,0,4,8,14,1,6,8,27,12,0,0,0.82,0.87,0,0,0,1,0,1
1380342,0,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.96,0.97,0,0,1,1,0,1
1391166,6,0,8,0,0,52,92,132,11,37,61,27,85,0,0,0.89,0.78,0,0,0,1,0,0
1542888,12,0,2,0,0,0,0,0,0,3,5,27,6,0,0,0.94,0.87,0,0,0,1,0,0
1606911,0,0,10,0,0,2,3,3,1,3,3,27,3,0,0,0.84,0.86,0,0,0,1,0,1
1213190,0,0,NA,0,2,10,10,10,0,0,0,27,0,0,0,-99,-99,0,0,0,1,0,1
1842998,20,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.89,0.93,0,0,0,1,0,0
3239189,57,0,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,1,0,0,1,0,0
1601980,2,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.78,0.78,0,0,0,1,0,0
1120230,128,73,8,0,4,248,584,824,29,167,381,27,508,0,0,0.99,0.98,0,0,0,1,0,1
2984518,0,0,2,0,0,10,10,10,1,3,6,27,7,0,0,0.91,0.95,0,0,0,1,0,1
3137317,0,0,10,0,0,3,3,4,0,0,3,27,4,0,1,0.89,0.9,0,0,0,1,0,0
1175687,4,1,8,0,0,0,0,0,0,0,0,27,0,0,0,0.88,0.7,0,0,0,1,0,0
1467181,199,80,8,41,0,253,448,688,77,220,440,27,702,0,0,0.98,0.96,0,0,0,1,0,0
1654330,0,0,12,0,0,500,500,500,6,31,39,27,60,0,0,0.95,0.86,0,0,0,1,0,1
2103936,6,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.96,0.98,1,0,0,1,0,0
1820896,24,79,8,2,1,151,246,351,36,116,220,27,349,1,0,0.86,0.88,0,0,1,1,0,1
2167726,0,0,8,0,0,3,5,6,2,4,4,27,5,0,0,0.85,0.59,0,0,0,1,0,1
1776296,171,0,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,1,0,0,1,0,0
1458640,19,79,8,0,0,350,550,550,53,153,323,27,504,0,0,0.15,0.24,0,0,0,1,0,1
1249016,5,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.99,0.99,1,0,1,1,0,0
2880682,1,5,2,0,0,34,62,90,12,25,45,27,57,0,0,0.9,0.94,0,0,0,1,0,1
1113584,2,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.84,0.9,0,0,0,1,0,0
1518904,2,0,8,0,0,0,1,2,1,1,3,27,3,0,0,0.42,0.36,0,0,0,1,0,1
2866807,3,3,8,0,0,0,0,0,3,12,18,27,26,0,0,0.93,0.96,1,0,0,1,0,0
1375253,2,0,8,1,0,0,0,1,0,1,2,27,2,0,0,0.92,0.94,1,0,0,1,0,0
1720627,6,0,9,0,0,0,0,0,0,0,0,27,0,0,0,0.68,0.66,0,0,0,1,0,0
1830884,89,0,2,0,0,100,150,200,31,64,106,27,223,0,0,1,0.85,0,0,0,1,0,1
1267969,248,1,12,0,0,0,0,0,0,3,3,27,3,0,0,0.63,0.63,1,0,0,1,0,0
2098870,264,0,8,240,0,520,520,520,0,3,12,27,15,0,0,0.81,0.89,0,0,0,1,0,0
1391948,355,273,8,112,0,725,1400,2075,228,729,1570,27,2332,0,0,0.7,0.7,0,0,0,1,0,0
2971300,3,1,8,0,0,0,0,0,0,0,0,27,0,0,0,0.93,0.96,1,0,0,1,0,0
3216929,12,0,2,0,0,90,90,90,0,0,0,27,0,0,0,1,1,1,0,0,1,0,0
1800226,13,1,3,0,0,0,7,14,4,8,14,27,21,0,0,0.98,0.99,0,0,0,1,0,0
2119667,83,9,8,0,0,0,0,0,1,6,15,27,20,0,0,1,0.99,1,0,0,1,0,0
2186291,7,1,52,0,0,0,0,0,0,0,0,27,0,0,0,1,0.89,1,0,1,0,0,0
2899135,6,0,8,0,0,0,0,0,0,0,1,27,1,0,0,1,0.97,1,0,1,1,0,0
1799143,0,0,3,0,0,5,6,9,0,0,0,27,0,0,0,0.52,0.41,0,0,0,1,0,1
1498166,114,0,NA,0,0,0,0,0,0,1,3,27,3,0,0,-99,-99,1,0,0,1,0,0
1215131,96,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.99,0.98,0,0,0,1,0,0
1189169,0,60,8,0,0,840,1200,1200,0,0,0,27,0,0,0,0.69,0.68,1,0,0,1,0,1
2968356,0,2,9,0,0,0,0,0,0,0,0,27,0,0,0,0.7,0.66,0,0,0,1,0,0
1822656,13,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.97,0.94,0,0,0,1,0,0
1632116,79,1,0,0,0,0,0,0,1,3,4,27,5,0,0,0,0,0,0,0,0,0,0
1378909,0,0,2,3,0,9,9,9,0,0,0,27,0,0,0,0.91,0.89,1,0,0,1,0,1
3078568,1,2,NA,0,0,0,0,0,0,1,1,27,4,0,0,-99,-99,0,0,0,0,0,0
1581607,4,0,8,0,0,24,36,54,4,14,29,27,53,0,0,1,0.96,0,0,0,1,0,0
1764931,4,0,8,0,0,5,5,5,0,2,5,27,7,0,0,0.98,0.99,0,0,0,1,0,1
2018748,-54,290,8,24,60,465,825,1089,82,363,621,27,1019,0,12,0.84,0.86,0,0,0,1,0,1
2987339,3,0,9,0,0,0,0,0,0,0,0,27,0,0,0,0.7,0.66,0,0,0,1,0,0
2918451,46,0,2,0,0,0,0,0,0,0,0,27,4,0,0,0.48,0.36,0,0,0,1,0,0
2072906,2,2,2,0,0,12,22,22,12,18,30,27,57,0,0,0.85,0.84,0,0,0,1,0,1
3193029,6,0,9,1,0,0,0,0,0,0,0,27,0,0,0,0.7,0.66,1,0,1,1,0,0
1835487,2,0,9,0,0,0,0,1,1,1,2,27,3,0,0,0.68,0.66,0,0,0,1,0,0
1818289,15,3,12,0,0,0,0,0,0,0,1,27,1,0,0,0.74,0.74,0,0,0,1,0,0
1310120,50,0,12,0,0,115,115,115,11,31,31,27,31,0,0,0.96,0.86,1,0,0,1,0,0
1301423,0,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.85,0.77,0,0,0,1,0,0
1591912,11,5,8,0,0,0,16,16,0,5,11,27,13,0,0,0.95,0.87,0,0,0,1,0,1
